OID_,parcel_id,basebldg,Sliver,parcel_sqf,x,y,parcel_id_,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote
840740,598498.000000000000000,0,0.000000000000000,140550.458438000001479,1588149,7230296,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840741,598498.000000000000000,0,0.000000000000000,79015.461664000002202,1587449,7230296,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840742,598500.000000000000000,0,0.000000000000000,216719.530838000006042,1588704,7229830,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840743,598498.000000000000000,0,0.000000000000000,216626.152178999996977,1587766,7229830,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840744,598500.000000000000000,0,0.000000000000000,88115.892031700001098,1589031,7229830,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840745,598500.000000000000000,0,0.000000000000000,80067.042935899997246,1588386,7229830,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840746,598498.000000000000000,0,0.000000000000000,140530.415138000011211,1588149,7229830,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840747,598498.000000000000000,0,0.000000000000000,79091.910289099992951,1587449,7229830,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840748,598500.000000000000000,0,0.000000000000000,216685.389477999997325,1588704,7229363,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840749,598498.000000000000000,0,0.000000000000000,216569.743821999989450,1587766,7229363,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840750,598500.000000000000000,0,0.000000000000000,88167.559802599993418,1589031,7229363,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840751,598500.000000000000000,0,0.000000000000000,80049.520101400004933,1588386,7229363,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840752,598498.000000000000000,0,0.000000000000000,140510.371844999986934,1588149,7229363,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840753,598498.000000000000000,0,0.000000000000000,79168.358914199998253,1587449,7229363,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840754,598500.000000000000000,0,0.000000000000000,216651.248107999999775,1588704,7228896,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840755,598498.000000000000000,0,0.000000000000000,216513.335446999990381,1587766,7228896,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840756,598500.000000000000000,0,0.000000000000000,88219.227561000006972,1589031,7228896,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840757,598500.000000000000000,0,0.000000000000000,30184.842360899998312,1588386,7228575,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840758,598498.000000000000000,0,0.000000000000000,140490.328551000013249,1588149,7228896,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840759,598498.000000000000000,0,0.000000000000000,79244.807537700005923,1587449,7228896,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840760,598500.000000000000000,0,0.000000000000000,123487.978722999992897,1588760,7228495,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840761,598498.000000000000000,0,0.000000000000000,216456.927071999991313,1587766,7228430,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840762,598500.000000000000000,0,0.000000000000000,88270.895322800002759,1589031,7228430,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840763,598498.000000000000000,0,0.000000000000000,140470.285249000007752,1588149,7228430,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840764,598498.000000000000000,0,0.000000000000000,79321.256161199999042,1587450,7228430,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840765,598500.000000000000000,0,0.000000000000000,163146.839359000005061,1588728,7227914,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840766,598498.000000000000000,0,0.000000000000000,216400.518715000012890,1587767,7227963,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840767,598500.000000000000000,0,0.000000000000000,88322.563097200007178,1589031,7227963,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840768,598500.000000000000000,0,0.000000000000000,51064.448028799997701,1588386,7227879,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840769,598498.000000000000000,0,0.000000000000000,140450.241952999989735,1588149,7227963,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840770,598498.000000000000000,0,0.000000000000000,79397.704786300004344,1587450,7227963,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840771,598500.000000000000000,0,0.000000000000000,216548.824030999996467,1588704,7227496,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840772,598498.000000000000000,0,0.000000000000000,216344.110363999992842,1587767,7227496,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840773,598500.000000000000000,0,0.000000000000000,88374.230868200000259,1589031,7227496,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840774,598500.000000000000000,0,0.000000000000000,79979.428718399998615,1588386,7227496,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840775,598498.000000000000000,0,0.000000000000000,140430.198657000000821,1588149,7227496,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840776,598498.000000000000000,0,0.000000000000000,79474.153404399999999,1587450,7227496,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840777,598500.000000000000000,0,0.000000000000000,122662.431475000004866,1588704,7226664,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840778,598498.000000000000000,0,0.000000000000000,107922.442060999994283,1587774,7226668,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840779,598500.000000000000000,0,0.000000000000000,50125.187491700002283,1589031,7226664,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840780,598500.000000000000000,0,0.000000000000000,45298.779674099998374,1588386,7226664,598500,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840781,598498.000000000000000,0,0.000000000000000,83010.557746100006625,1588149,7226658,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840782,598498.000000000000000,0,0.000000000000000,47071.641577199996391,1587450,7226658,598498,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840783,598507.000000000000000,0,0.000000000000000,34212.428107300002011,1593030,7231229,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840784,598507.000000000000000,0,0.000000000000000,217074.246895999996923,1592761,7231230,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840785,598507.000000000000000,0,0.000000000000000,147037.299520000000484,1591898,7231230,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840786,598507.000000000000000,0,0.000000000000000,111942.744422999996459,1592292,7226676,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840787,598507.000000000000000,0,0.000000000000000,22281.283472700000857,1593041,7226679,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840788,598507.000000000000000,0,0.000000000000000,109385.057153999994625,1592759,7226678,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840789,598507.000000000000000,0,0.000000000000000,217941.005344000004698,1592293,7227028,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840790,598507.000000000000000,0,0.000000000000000,43876.874208900000667,1593040,7227026,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840791,598507.000000000000000,0,0.000000000000000,216928.566002000006847,1592760,7227027,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840792,598507.000000000000000,0,0.000000000000000,137905.757680999988224,1591911,7227029,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840793,598507.000000000000000,0,0.000000000000000,220536.928849999996601,1592293,7227496,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840794,598507.000000000000000,0,0.000000000000000,43521.202003099999274,1593039,7227495,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840795,598507.000000000000000,0,0.000000000000000,220261.049957999988692,1592760,7227496,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840796,598507.000000000000000,0,0.000000000000000,139944.472390999988420,1591910,7227497,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840797,598507.000000000000000,0,0.000000000000000,218453.939902000012808,1592293,7227965,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840798,598507.000000000000000,0,0.000000000000000,41579.033591699997487,1593038,7227965,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840799,598507.000000000000000,0,0.000000000000000,216814.222299999993993,1592760,7227965,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840800,598507.000000000000000,0,0.000000000000000,140119.751997999992454,1591908,7227964,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840801,598507.000000000000000,0,0.000000000000000,218702.173742999992101,1592293,7228430,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840802,598507.000000000000000,0,0.000000000000000,40438.673376099999587,1593037,7228430,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840803,598507.000000000000000,0,0.000000000000000,216747.289493999996921,1592760,7228430,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840804,598507.000000000000000,0,0.000000000000000,141221.391346999997040,1591906,7228430,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840805,598507.000000000000000,0,0.000000000000000,218953.154049000004306,1592293,7228896,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840806,598507.000000000000000,0,0.000000000000000,39299.293103999996674,1593036,7228894,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840807,598507.000000000000000,0,0.000000000000000,216684.348312999994960,1592761,7228896,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840808,598507.000000000000000,0,0.000000000000000,142324.133990000002086,1591905,7228896,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840809,598507.000000000000000,0,0.000000000000000,219172.911659000004875,1592292,7229362,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840810,598507.000000000000000,0,0.000000000000000,38187.349477199997636,1593035,7229359,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840811,598507.000000000000000,0,0.000000000000000,216576.440230000007432,1592761,7229361,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840812,598507.000000000000000,0,0.000000000000000,143332.338924999989104,1591903,7229362,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840813,598507.000000000000000,0,0.000000000000000,221868.053715999994893,1592293,7229830,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840814,598507.000000000000000,0,0.000000000000000,37866.710215599996445,1593034,7229829,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840815,598507.000000000000000,0,0.000000000000000,220030.416274999995949,1592761,7229830,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840816,598507.000000000000000,0,0.000000000000000,145200.493421999999555,1591902,7229830,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840817,598507.000000000000000,0,0.000000000000000,219718.248806999996305,1592292,7230298,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840818,598507.000000000000000,0,0.000000000000000,36131.468250199999602,1593033,7230298,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840819,598507.000000000000000,0,0.000000000000000,216508.762710000009974,1592761,7230299,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840820,598507.000000000000000,0,0.000000000000000,145097.574232000013581,1591901,7230298,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840821,598507.000000000000000,0,0.000000000000000,219946.528993999992963,1592292,7230764,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840822,598507.000000000000000,0,0.000000000000000,35102.347242900003039,1593031,7230763,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840823,598507.000000000000000,0,0.000000000000000,216413.266353000013623,1592761,7230764,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840824,598507.000000000000000,0,0.000000000000000,145959.220135999988997,1591899,7230764,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840825,598507.000000000000000,0,0.000000000000000,197826.584150000009686,1592294,7231672,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840826,598507.000000000000000,0,0.000000000000000,32151.339632600000186,1593029,7231688,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840827,598507.000000000000000,0,0.000000000000000,204412.419121000013547,1592763,7231683,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840828,598507.000000000000000,0,0.000000000000000,126577.201142999998410,1591898,7231663,598507,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840829,598499.000000000000000,0,0.000000000000000,138133.849385000008624,1587217,7228896,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840830,598499.000000000000000,0,0.000000000000000,138133.850337000010768,1587217,7228430,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840831,598499.000000000000000,0,0.000000000000000,54603.878240199999709,1586543,7228430,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840832,598499.000000000000000,0,0.000000000000000,90381.151758899999550,1586899,7228823,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840833,598499.000000000000000,0,0.000000000000000,138133.854878999991342,1587217,7227030,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840834,598499.000000000000000,0,0.000000000000000,54603.883186400002160,1586543,7227030,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840835,598499.000000000000000,0,0.000000000000000,217799.128801000013482,1586835,7227963,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840836,598499.000000000000000,0,0.000000000000000,138133.852562999993097,1587217,7227963,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840837,598499.000000000000000,0,0.000000000000000,54603.879890099997283,1586543,7227963,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840838,598499.000000000000000,0,0.000000000000000,217799.128808000008576,1586835,7227496,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840839,598499.000000000000000,0,0.000000000000000,138133.854687999992166,1587217,7227496,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840840,598499.000000000000000,0,0.000000000000000,54603.881540000002133,1586543,7227496,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840841,598499.000000000000000,0,0.000000000000000,128777.624937000000500,1586835,7226658,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840842,598499.000000000000000,0,0.000000000000000,81674.066564699998708,1587217,7226658,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840843,598499.000000000000000,0,0.000000000000000,32285.529257900001539,1586543,7226658,598499,3,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
840844,607181.000000000000000,0,0.000000000000000,215167.342941999988398,1599901,7196696,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840845,607181.000000000000000,0,0.000000000000000,216443.223705999989761,1599902,7197162,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840846,607181.000000000000000,0,0.000000000000000,217201.669953000004170,1599902,7198095,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840847,607181.000000000000000,0,0.000000000000000,195013.677013999986229,1599898,7198532,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840848,607181.000000000000000,0,0.000000000000000,115517.413098000004538,1599896,7196329,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840849,607181.000000000000000,0,0.000000000000000,24615.081695400000172,1599165,7196678,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840850,607181.000000000000000,0,0.000000000000000,191647.702355999994325,1599463,7197149,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840851,607181.000000000000000,0,0.000000000000000,46138.028598700002476,1599270,7196409,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840852,607181.000000000000000,0,0.000000000000000,216947.527292999991914,1599436,7196697,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840853,607181.000000000000000,0,0.000000000000000,216821.625292999990052,1599902,7197628,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840854,607181.000000000000000,0,0.000000000000000,83724.800393800003803,1600215,7196698,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840855,607181.000000000000000,0,0.000000000000000,140383.187498000013875,1600287,7197179,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840856,607181.000000000000000,0,0.000000000000000,110055.830606999996235,1600353,7197985,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840857,607181.000000000000000,0,0.000000000000000,38385.935373000000254,1599517,7196407,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840858,607181.000000000000000,0,0.000000000000000,174140.139396999991732,1600802,7197611,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840859,607374.000000000000000,0,0.000000000000000,59553.454391100000066,1602185,7196846,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840860,607374.000000000000000,0,0.000000000000000,249032.636544000008143,1602114,7197163,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840861,607374.000000000000000,0,0.000000000000000,181182.913230000005569,1601340,7197630,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840862,607374.000000000000000,0,0.000000000000000,99900.958493199999793,1601336,7198441,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840863,607374.000000000000000,0,0.000000000000000,126418.663908000002266,1602095,7197999,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840864,607374.000000000000000,0,0.000000000000000,89810.705107300003874,1601711,7197241,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840865,607374.000000000000000,0,0.000000000000000,247026.966863999987254,1602106,7197628,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840866,607374.000000000000000,0,0.000000000000000,144897.542576999985613,1601693,7198096,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840867,607374.000000000000000,0,0.000000000000000,142093.659446000005119,1601689,7197628,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840868,607374.000000000000000,0,0.000000000000000,15424.135625599999912,1601569,7198442,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840869,607374.000000000000000,0,0.000000000000000,23088.169045599999663,1601457,7197331,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840870,607374.000000000000000,0,0.000000000000000,72474.055484399999841,1600973,7198086,607374,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840871,607181.000000000000000,0,0.000000000000000,67322.030682299999171,1599592,7198059,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840872,607181.000000000000000,0,0.000000000000000,10532.126148900000771,1599643,7198419,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840873,607181.000000000000000,0,0.000000000000000,129526.276526000001468,1599528,7197609,607181,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840874,607378.000000000000000,0,0.000000000000000,203250.848304999992251,1602699,7195647,607378,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840875,607378.000000000000000,0,0.000000000000000,199601.016043999989051,1603170,7195645,607378,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840876,607378.000000000000000,0,0.000000000000000,29675.137226700000610,1603448,7195725,607378,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840877,607378.000000000000000,0,0.000000000000000,123717.960393999994267,1602725,7195283,607378,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840878,607378.000000000000000,0,0.000000000000000,82685.448709999996936,1603116,7195324,607378,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840879,607378.000000000000000,0,0.000000000000000,180295.637449000001652,1602261,7195776,607378,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840880,607378.000000000000000,0,0.000000000000000,217500.373041000013473,1601769,7196228,607378,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
840881,607378.000000000000000,0,0.000000000000000,217096.731754000007641,1601304,7196695,607378,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
