OID_,parcel_id,max_dua,max_far,year,type1,type2,type3,type4,type5,type6,type7,type8,locnote,mponote
115225,617979,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115226,618285,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115227,690496,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115228,717544,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115229,618920,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115231,608179,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115232,607557,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115233,625670,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115235,608208,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115259,579436,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115261,734326,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115262,603440,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115263,603141,8,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
115264,603075,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115265,704246,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115266,603401,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115267,651492,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115268,673354,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115269,578755,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115270,652181,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115317,664574,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
115318,691328,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
115319,625088,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
115320,721844,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
115321,690918,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115322,690072,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115323,717171,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115324,715977,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115325,691737,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115326,623845,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115327,701698,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115328,744489,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115329,613170,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115330,643288,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115331,714318,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115332,714330,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115333,716152,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115334,744519,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115335,718349,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115336,715314,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115337,602365,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115338,632475,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115339,607555,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115340,607569,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115341,602279,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115342,725966,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115343,602222,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115344,601783,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115345,601799,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115346,601850,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115347,602732,12,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
115348,601699,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115349,602102,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115350,689474,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
115354,578944,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115355,634292,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115356,579082,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115357,608970,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115358,578933,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115359,578882,20,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
115360,578957,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115361,623430,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115362,578679,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115363,578972,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115364,612827,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115365,612839,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115366,634516,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115367,613108,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115368,683477,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115369,683474,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115370,578509,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115371,744005,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
115372,744365,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
115373,579357,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
115374,750745,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
115375,750712,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
115376,744360,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
115377,744353,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
115378,744310,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
115379,608671,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115380,579119,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
115381,634040,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115382,617969,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115383,717424,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
115387,740691,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
115388,745188,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
115389,634505,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120025,738807,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120026,646642,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120027,704543,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120028,603412,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120029,679635,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120030,603209,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120031,622533,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120032,607745,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120033,609793,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120034,603549,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120035,695260,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120036,652185,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120037,578807,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120038,582353,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120039,733732,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120075,752916,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120076,669510,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120077,752919,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120078,735090,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120079,584589,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120080,753032,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120081,618672,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120082,625071,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120083,619118,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120084,675197,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120085,675195,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120086,644041,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120087,644866,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120088,644050,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120089,716129,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120090,716401,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120091,646698,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120092,646878,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120093,716607,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120094,643320,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120095,713789,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120096,613165,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120097,613180,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120098,714331,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120099,601611,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120100,602134,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120101,602249,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120102,622660,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120103,603280,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120105,608168,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120106,578922,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120107,579112,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120108,578824,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120109,579024,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120111,578675,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120112,625736,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120113,623442,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120114,579154,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120115,579150,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120116,633149,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120117,633165,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120118,633153,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120119,750723,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120120,740826,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120121,740828,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120122,579263,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120123,686988,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120124,686991,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120125,750763,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120126,652098,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120127,743476,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120128,750982,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120129,740635,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120130,578834,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120131,750781,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120132,750776,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120133,618284,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120134,717336,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120135,690875,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120136,622072,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120137,618247,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120138,690431,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120139,690410,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120140,690498,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120145,700040,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120146,731304,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120148,632474,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120149,601813,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120151,735166,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120170,579468,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120171,579221,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120172,579433,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120173,729812,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120174,607741,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120175,622239,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120176,578539,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120177,578536,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120220,594733,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120221,669519,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120222,675283,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120223,646581,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120224,661084,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120225,753040,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120226,744119,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120227,675319,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120229,717167,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120230,644900,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120231,646702,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120232,612730,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120233,716625,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120234,691594,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120235,690071,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120236,715325,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120237,717172,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120238,612740,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120239,727628,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120240,716628,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120241,746359,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120242,643930,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120243,611659,2.5,0,2031,1,0,0,0,0,0,0,0,Utah County,MAG
120244,715983,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120245,602189,6,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120246,601807,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120247,710951,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120249,602672,8,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120250,602492,8,0,2030,1,1,0,1,1,0,0,0,Utah County,MAG
120251,689327,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120254,634284,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120255,612843,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120256,579025,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120257,578672,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120258,578991,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120259,633148,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120260,578498,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120261,683470,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120262,579276,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120263,750993,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120264,744352,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120265,750970,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120266,717839,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120267,579318,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120268,726141,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120269,750791,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
120270,578833,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
120271,619339,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120272,690430,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120273,715146,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120274,618241,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120275,690364,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120276,618279,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120277,690435,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120278,717980,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120279,619463,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120280,690598,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120288,608428,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120289,622544,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120290,733735,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120292,669481,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
120307,579500,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120308,579484,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120309,579422,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
120310,603206,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
120311,578758,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120312,579140,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
120337,740835,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125035,669500,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125036,734221,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125037,734228,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125038,584468,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125039,753033,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125040,619131,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125041,675000,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125043,701705,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125044,691217,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125045,638908,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125046,578687,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125047,690022,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125048,643279,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125049,713783,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125050,744592,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125051,601336,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125052,602483,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125053,602384,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125055,601792,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125056,625645,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125057,603279,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125060,735193,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125061,734953,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125062,634121,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125063,608675,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125064,634092,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125065,578903,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125066,612830,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125067,612835,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125068,578653,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125069,634508,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125070,578669,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125071,633615,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125072,705704,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125073,578503,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125074,578504,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125075,578484,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125076,579266,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125077,579290,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125078,744367,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125079,579323,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125080,740816,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125081,729323,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125082,743470,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125083,729335,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125084,743460,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125085,750696,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125086,750971,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125087,740812,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125088,740684,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125089,740591,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125090,725295,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125091,726121,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125092,722427,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125093,743502,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125094,691760,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125095,742047,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125096,690457,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125097,717341,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125098,690629,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125099,617967,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125100,618275,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125101,618244,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125141,734211,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125142,675315,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125143,674975,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125146,607270,4,0,2025,1,0,0,0,0,0,0,0,Utah County,MAG
125147,716611,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125148,623344,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125149,623349,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125150,716147,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125151,643285,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125152,716153,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125153,744526,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125154,602400,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125155,602308,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125156,748086,1,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125160,612699,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125161,578821,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125162,578676,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125163,578973,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125164,634417,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125165,612825,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125166,578660,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125167,579149,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125168,578295,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
125169,579348,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125170,725659,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125171,750961,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125172,750714,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125173,744331,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125174,740586,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125175,579372,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125176,750924,24,0,2035,0,1,0,0,0,0,0,0,Utah County,MAG
125177,579196,2,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125178,618234,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125179,690877,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125180,730126,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125181,733730,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125182,733746,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125186,579453,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125187,672336,3,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125188,608427,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125191,715035,8,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125206,737984,4,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125207,738831,3,0,2035,1,0,0,0,0,0,0,0,Utah County,MAG
125208,739085,3,0,2040,1,0,0,0,0,0,0,0,Utah County,MAG
125210,640561,3.5,0,2028,1,0,0,0,0,0,0,0,Lehi Low Density 28,MAG
125211,603192,4,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125213,622559,2,0,2030,1,0,0,0,0,0,0,0,Utah County,MAG
125214,579146,12,0,2035,1,1,0,0,0,0,0,0,Utah County,MAG
